player_name,team_abbr,stand,pitcher_name,p_throws,home_team,opp_team,is_home,lineup_source,adj_prob,fair_odds,has_line,best_book,best_odds,book_implied,edge,model_prob,k_pct,bb_pct,contact_rate,exp_pa,p_contact_game,hr_park_factor,temp_f,wind_speed,wind_favor,is_dome,humidity_pct,precip_pct,wind_description,game_time,stadium,season_hr,bat_order,game_total,recent_hr,days_since_hr,p_fip,barrel_pct_15,hardhit_pct_15,flyball_pct_15,avg_ev_15,xwoba_15,xslg_15,p_barrel_pct_allowed_10,p_hardhit_pct_allowed_10,p_hr_per_bb_allowed_10,pitcher_era,pitcher_hr9,pitcher_hr_allowed,pitcher_ip,vs_pitcher_ab,vs_pitcher_h,vs_pitcher_hr,vs_pitcher_avg,hr_vs_r,hr_vs_l,game_date,game_id,batter,book_markets
Brayan Rocchio,CLE,R,MacKenzie Gore,L,CLE,TEX,H,mlb_schedule,0.1102193906432063,807,1,novig,900.0,0.1,0.0102,0.0822193906432063,0.1333333333333333,0.1015873015873015,0.7650793650793651,3.9,0.9964795956644809,95.7,94.6,13.8,-5.1695709891395865,0,86.0,1.0,5 MPH TOWARD HP,1:10 PM ET,Progressive Field,,5.0,7.5,0,,3.615,0.0,0.1475409836065573,0.081967213114754,79.86874338624338,0.3237976190476191,0.4122499999999999,0.0032786885245901,0.2524590163934426,0.0098360655737704,4.05,0.7912087912087913,8.0,91.0,0,0,0,,4,2,2026-07-01,824419,677587,"{""novig"": {""odds"": 900}, ""bet365"": {""odds"": 850}, ""fanduel"": {""odds"": 900}}"
Austin Hedges,CLE,R,MacKenzie Gore,L,CLE,TEX,H,mlb_schedule,0.1007423690687085,893,1,bet365,1000.0,0.0909090909090909,0.0098,0.0727423690687086,0.22,0.08,0.7000000000000001,3.5,0.9852114909473604,95.7,94.6,13.8,-5.1695709891395865,0,86.0,1.0,5 MPH TOWARD HP,1:10 PM ET,Progressive Field,,8.0,7.5,0,,3.615,0.032258064516129,0.2096774193548387,0.1612903225806451,80.26180952380952,0.3213833333333333,0.4462,0.0032786885245901,0.2524590163934426,0.0098360655737704,4.05,0.7912087912087913,8.0,91.0,2,0,0,0.0,0,1,2026-07-01,824419,595978,"{""novig"": {""odds"": 953}, ""bet365"": {""odds"": 1000}, ""betmgm"": {""odds"": 850}, ""fanduel"": {""odds"": 900}}"
Miguel Vargas,CWS,R,Dean Kremer,R,BAL,BAL,A,mlb_schedule,0.2319049725733724,331,1,bet365,350.0,0.2222222222222222,0.0097,0.2039049725733724,0.1662049861495844,0.1523545706371191,0.6814404432132964,4.2,0.9918077974518318,94.3,103.4,9.1,8.034823095016236,0,86.0,3.0,8 MPH TOWARD OF,12:35 PM ET,Camden Yards,,2.0,10.0,1,,5.464,0.0379746835443038,0.3037974683544304,0.2278481012658227,86.17477777777778,0.4376144444444445,0.6511511111111111,0.0114068441064638,0.2091254752851711,0.026615969581749,,,,,10,0,0,0.0,11,8,2026-07-01,824818,678246,"{""novig"": {""odds"": 308}, ""bet365"": {""odds"": 350}, ""betmgm"": {""odds"": 270}, ""pinnacle"": {""odds"": 275}, ""draftkings"": {""odds"": 322}, ""fanduel"": {""odds"": 330}}"
Bryan Reynolds,PIT,L,Zack Wheeler,R,PHI,PHI,A,mlb_schedule,0.1741258059133003,474,1,novig,506.0,0.165016501650165,0.0091,0.1461258059133003,0.2177419354838709,0.1639784946236559,0.6182795698924731,4.1,0.9807178188566134,118.3,97.0,10.2,9.644289471113032,0,84.0,9.0,10 MPH TOWARD OF,6:40 PM ET,Citizens Bank Park,11.0,3.0,8.0,0,10.0,3.514,0.0196078431372549,0.392156862745098,0.196078431372549,85.19323809523809,0.4497202380952381,0.6740119047619048,0.0189873417721519,0.2183544303797468,0.0253164556962025,,,,,30,6,0,0.2,6,5,2026-07-01,823446,668804,"{""novig"": {""odds"": 506}, ""bet365"": {""odds"": 425}, ""betmgm"": {""odds"": 390}, ""pinnacle"": {""odds"": 451}, ""fanduel"": {""odds"": 430}}"
Sam Antonacci,CWS,L,Dean Kremer,R,BAL,BAL,A,mlb_schedule,0.1384794621137956,622,1,novig,669.0,0.130039011703511,0.0084,0.1104794621137956,0.1482889733840304,0.1406844106463878,0.7110266159695817,4.3,0.9951950515985676,115.6,103.4,9.1,8.034823095016236,0,86.0,3.0,8 MPH TOWARD OF,12:35 PM ET,Camden Yards,,1.0,10.0,0,,5.464,0.0229885057471264,0.2183908045977011,0.1264367816091954,83.41669841269842,0.4022388888888889,0.5944444444444444,0.0114068441064638,0.2091254752851711,0.026615969581749,,,,,0,0,0,,4,0,2026-07-01,824818,803011,"{""novig"": {""odds"": 669}, ""bet365"": {""odds"": 650}, ""draftkings"": {""odds"": 640}, ""fanduel"": {""odds"": 630}}"
Casey Schmitt,SF,R,Zac Gallen,R,AZ,AZ,A,mlb_schedule,0.1902495384642402,426,1,betmgm,450.0,0.18181818181818182,0.0084,0.1622495384642402,0.190031152647975,0.0404984423676012,0.7694704049844237,4.2,0.9978940304534205,97.4,99.3,0.0,0.0,1,15.0,0.0,DOME,9:40 PM ET,Chase Field,16.0,2.0,9.5,0,11.0,5.012,0.0373831775700934,0.2336448598130841,0.1308411214953271,83.22776190476189,0.4854055555555556,0.6723566666666667,0.0165562913907284,0.2781456953642384,0.0331125827814569,6.15,1.563706563706564,15.0,86.33333333333333,20,8,2,0.4,13,3,2026-07-01,825064,669477,"{""novig"": {""odds"": 426}, ""betmgm"": {""odds"": 450}, ""draftkings"": {""odds"": 413}, ""fanduel"": {""odds"": 420}}"
Andrés Giménez,TOR,L,Freddy Peralta,R,TOR,NYM,H,mlb_schedule,0.0982101044647534,918,1,bet365,1000.0,0.0909090909090909,0.0073,0.0702101044647534,0.1964912280701754,0.0596491228070175,0.7438596491228071,3.4,0.9902540270787172,108.2,97.0,12.3,12.253194786528471,0,100.0,16.0,12 MPH TOWARD OF,3:07 PM ET,Rogers Centre,,9.0,8.5,0,,4.003,0.0,0.1492537313432835,0.1641791044776119,81.9739365079365,0.3173511904761905,0.4436607142857142,0.0194174757281553,0.2524271844660194,0.0258899676375404,4.53,1.1824817518248176,12.0,91.33333333333331,10,0,0,0.0,6,2,2026-07-01,822791,665926,"{""novig"": {""odds"": 900}, ""bet365"": {""odds"": 1000}, ""betmgm"": {""odds"": 675}, ""fanduel"": {""odds"": 870}}"
Ezequiel Duran,TEX,R,Joey Cantillo,L,CLE,CLE,A,mlb_schedule,0.0982101044647534,918,1,draftkings,980.0,0.0925925925925925,0.0056,0.0702101044647534,0.2359154929577464,0.0774647887323943,0.6866197183098591,4.1,0.991411964459292,95.7,94.6,13.8,-5.1695709891395865,0,86.0,1.0,5 MPH TOWARD HP,1:10 PM ET,Progressive Field,,3.0,7.5,0,,5.01,0.0192307692307692,0.1634615384615384,0.0865384615384615,77.12361568061569,0.2803444444444444,0.3776777777777778,0.0144404332129963,0.2166064981949458,0.0252707581227436,3.87,1.255813953488372,12.0,86.0,10,4,0,0.4,6,1,2026-07-01,824419,677649,"{""novig"": {""odds"": 953}, ""bet365"": {""odds"": 850}, ""draftkings"": {""odds"": 980}, ""fanduel"": {""odds"": 900}}"
J.T. Realmuto,PHI,R,Paul Skenes,R,PHI,PIT,H,mlb_schedule,0.1231745965485057,712,1,fanduel,750.0,0.1176470588235294,0.0055,0.0951745965485057,0.22,0.08,0.7000000000000001,3.6,0.9868889788795844,114.1,97.0,10.2,9.644289471113032,0,84.0,9.0,10 MPH TOWARD OF,6:40 PM ET,Citizens Bank Park,,7.0,8.0,0,16.0,2.6,0.0129870129870129,0.1948051948051948,0.1428571428571428,86.06483333333333,0.3708677777777777,0.5179733333333334,0.0123839009287925,0.2167182662538699,0.0216718266253869,3.1,0.8709677419354839,9.0,93.0,4,2,0,0.5,5,0,2026-07-01,823446,592663,"{""novig"": {""odds"": 733}, ""bet365"": {""odds"": 625}, ""draftkings"": {""odds"": 740}, ""fanduel"": {""odds"": 750}}"
Alex Freeland,LAD,L,J.T. Ginn,R,ATH,ATH,A,mlb_schedule,0.1152361324329995,768,1,novig,809.0,0.11001100110011001,0.0052,0.0872361324329995,0.22,0.08,0.7000000000000001,3.5,0.9852114909473605,99.6,87.9,11.3,9.368124569871972,0,82.0,0.0,9 MPH TOWARD OF,9:40 PM ET,Sutter Health Park,,8.0,,0,31.0,4.075,0.0,0.2222222222222222,0.0888888888888888,79.62860317460317,0.3239102564102564,0.4183846153846154,0.0070422535211267,0.2359154929577464,0.0140845070422535,3.15,0.913533834586466,9.0,88.66666666666667,0,0,0,,3,1,2026-07-01,824985,690976,"{""novig"": {""odds"": 809}, ""bet365"": {""odds"": 750}, ""fanduel"": {""odds"": 750}}"
Raynel Delgado,HOU,L,Taj Bradley,R,HOU,MIN,H,mlb_schedule,0.0935398142494395,969,1,novig,1011.0,0.09000900090009,0.0035,0.0655398142494395,0.22,0.08,0.7000000000000001,3.4,0.98331937703468,117.9,95.1,0.0,0.0,1,95.0,2.0,DOME,8:10 PM ET,Daikin Park,,9.0,8.5,1,3.0,3.463,0.0,0.18,0.14,80.04186813186813,0.3102499999999999,0.388236111111111,0.0201342281879194,0.2785234899328859,0.0402684563758389,,,,,0,0,0,,0,1,2026-07-01,824174,669384,"{""novig"": {""odds"": 1011}, ""bet365"": {""odds"": 900}, ""betmgm"": {""odds"": 825}, ""draftkings"": {""odds"": 960}, ""fanduel"": {""odds"": 1000}}"
Josh Bell,MIN,R,Tatsuya Imai,R,HOU,HOU,A,mlb_schedule,0.1683736786529645,494,1,pinnacle,506.0,0.165016501650165,0.0034,0.1403736786529645,0.2145015105740181,0.0755287009063444,0.7099697885196374,4.0,0.9929242422282244,117.9,95.1,0.0,0.0,1,95.0,2.0,DOME,8:10 PM ET,Daikin Park,10.0,4.0,8.5,0,12.0,5.255,0.0172413793103448,0.3103448275862069,0.1551724137931034,87.0898888888889,0.3744928571428571,0.5392869047619048,0.018348623853211,0.2477064220183486,0.0275229357798165,,,,,4,4,4,1.0,8,2,2026-07-01,824174,605137,"{""novig"": {""odds"": 488}, ""bet365"": {""odds"": 475}, ""pinnacle"": {""odds"": 506}, ""draftkings"": {""odds"": 470}, ""fanduel"": {""odds"": 480}}"
Nolan Arenado,AZ,R,Trevor McDonald,R,AZ,SF,H,mlb_schedule,0.0980200981676196,920,1,bet365,950.0,0.09523809523809523,0.0028,0.0700200981676196,0.2058823529411764,0.1013071895424836,0.69281045751634,3.6,0.9857221393947866,97.4,99.3,0.0,0.0,1,15.0,0.0,DOME,9:40 PM ET,Chase Field,9.0,7.0,9.5,0,30.0,3.51,0.0,0.188235294117647,0.1647058823529411,81.51365632515632,0.2618911111111111,0.3511277777777778,0.0123456790123456,0.279835390946502,0.0205761316872428,,,,,0,0,0,,7,3,2026-07-01,825064,571448,"{""novig"": {""odds"": 809}, ""bet365"": {""odds"": 950}, ""betmgm"": {""odds"": 775}, ""draftkings"": {""odds"": 770}, ""fanduel"": {""odds"": 800}}"
Tyler Tolbert,KC,R,Shane McClanahan,L,KC,TB,H,mlb_schedule,0.0935398142494395,969,1,bet365,1000.0,0.0909090909090909,0.0026,0.0655398142494395,0.22,0.08,0.7000000000000001,3.5,0.9852114909473604,83.7,,,,0,,,CALM,7:40 PM ET,Kauffman Stadium,,8.0,10.5,0,343.0,2.933,0.025,0.2,0.075,80.03966666666666,0.3778194444444444,0.4214583333333333,0.0,0.2352941176470588,0.0078431372549019,,,,,2,2,0,1.0,0,0,2026-07-01,824094,686475,"{""novig"": {""odds"": 953}, ""bet365"": {""odds"": 1000}, ""betmgm"": {""odds"": 725}, ""fanduel"": {""odds"": 800}}"
Tyrone Taylor,NYM,R,Braydon Fisher,R,TOR,TOR,A,mlb_schedule,0.1121001659997704,792,1,novig,809.0,0.11001100110011,0.0021,0.0841001659997704,0.22,0.08,0.7000000000000001,3.4,0.98331937703468,106.3,97.0,12.3,12.253194786528471,0,100.0,16.0,12 MPH TOWARD OF,3:07 PM ET,Rogers Centre,,9.0,8.5,0,,3.383,0.0408163265306122,0.3469387755102041,0.2040816326530612,82.24366666666667,0.3031282051282051,0.4705384615384615,0.0,0.2063492063492063,0.0476190476190476,,,,,0,0,0,,1,2,2026-07-01,822791,621438,"{""novig"": {""odds"": 809}, ""fanduel"": {""odds"": 750}}"
Rafael Devers,SF,L,Zac Gallen,R,AZ,AZ,A,mlb_schedule,0.1924492620822684,420,1,bet365,425.0,0.19047619047619047,0.002,0.1644492620822684,0.2924791086350975,0.0835654596100278,0.6239554317548747,4.0,0.9800033484150966,84.1,99.3,0.0,0.0,1,15.0,0.0,DOME,9:40 PM ET,Chase Field,15.0,4.0,9.5,1,4.0,5.012,0.0235294117647058,0.3058823529411765,0.1764705882352941,86.73812698412698,0.4535,0.7431444444444445,0.0165562913907284,0.2781456953642384,0.0331125827814569,6.15,1.563706563706564,15.0,86.33333333333333,24,4,0,0.167,12,2,2026-07-01,825064,646240,"{""novig"": {""odds"": 365}, ""bet365"": {""odds"": 425}, ""betmgm"": {""odds"": 350}, ""pinnacle"": {""odds"": 356}, ""draftkings"": {""odds"": 379}, ""fanduel"": {""odds"": 350}}"
Trea Turner,PHI,R,Paul Skenes,R,PHI,PIT,H,mlb_schedule,0.1195520719307321,736,1,fanduel,750.0,0.1176470588235294,0.0019,0.0915520719307321,0.2264150943396226,0.0646900269541779,0.7088948787061995,4.3,0.9950407690098686,114.1,97.0,10.2,9.644289471113032,0,84.0,9.0,10 MPH TOWARD OF,6:40 PM ET,Citizens Bank Park,9.0,1.0,8.0,0,35.0,2.6,0.0113636363636363,0.2613636363636363,0.0909090909090909,81.79020634920636,0.3322266666666666,0.4429866666666667,0.0123839009287925,0.2167182662538699,0.0216718266253869,3.1,0.8709677419354839,9.0,93.0,18,2,0,0.111,8,1,2026-07-01,823446,607208,"{""novig"": {""odds"": 733}, ""bet365"": {""odds"": 575}, ""draftkings"": {""odds"": 650}, ""fanduel"": {""odds"": 750}}"
Trevor Larnach,MIN,L,Tatsuya Imai,R,HOU,HOU,A,mlb_schedule,0.1386471031671054,621,1,fanduel,630.0,0.136986301369863,0.0017,0.1106471031671054,0.22,0.08,0.7000000000000001,4.3,0.9943555530543188,117.9,95.1,0.0,0.0,1,95.0,2.0,DOME,8:10 PM ET,Daikin Park,,1.0,8.5,0,13.0,5.255,0.0136986301369863,0.3150684931506849,0.1643835616438356,79.3794761904762,0.3816346153846154,0.5466012820512821,0.018348623853211,0.2477064220183486,0.0275229357798165,,,,,4,2,0,0.5,5,1,2026-07-01,824174,663616,"{""novig"": {""odds"": 614}, ""bet365"": {""odds"": 625}, ""draftkings"": {""odds"": 620}, ""fanduel"": {""odds"": 630}}"
Troy Johnston,COL,L,Max Meyer,R,COL,MIA,H,mlb_schedule,0.0960021109403878,942,1,novig,953.0,0.0949667616334283,0.001,0.0680021109403878,0.1725352112676056,0.0985915492957746,0.7288732394366197,3.6,0.9908920510768507,113.9,90.6,17.5,-7.671495068808857,0,87.0,3.0,8 MPH TOWARD HP,8:40 PM ET,Coors Field,3.0,7.0,11.0,0,86.0,3.046,0.0,0.2769230769230769,0.1538461538461538,85.03136507936507,0.31311,0.4363966666666666,0.0218978102189781,0.2773722627737226,0.0218978102189781,2.6,0.7422680412371134,8.0,97.0,0,0,0,,3,0,2026-07-01,824337,687859,"{""novig"": {""odds"": 953}, ""bet365"": {""odds"": 900}, ""betmgm"": {""odds"": 725}, ""fanduel"": {""odds"": 900}}"
Esmerlyn Valdez,PIT,R,Zack Wheeler,R,PHI,PHI,A,mlb_schedule,0.1801803657473669,455,1,novig,456.0,0.1798561151079136,0.0003,0.1521803657473669,0.22,0.08,0.7000000000000001,4.0,0.9919,114.1,97.0,10.2,9.644289471113032,0,84.0,9.0,10 MPH TOWARD OF,6:40 PM ET,Citizens Bank Park,,4.0,8.0,1,3.0,3.514,0.0465116279069767,0.3953488372093023,0.2325581395348837,88.85622222222221,0.5297272727272727,0.936439393939394,0.0189873417721519,0.2183544303797468,0.0253164556962025,,,,,0,0,0,,3,3,2026-07-01,823446,699013,"{""novig"": {""odds"": 456}, ""bet365"": {""odds"": 450}, ""betmgm"": {""odds"": 333}, ""pinnacle"": {""odds"": 392}, ""draftkings"": {""odds"": 449}, ""fanduel"": {""odds"": 400}}"
Jose Altuve,HOU,R,Taj Bradley,R,HOU,MIN,H,mlb_schedule,0.1552179450027665,544,1,novig,545.0,0.1550387596899224,0.0002,0.1272179450027665,0.2161172161172161,0.0952380952380952,0.6886446886446886,4.3,0.9933778044926947,117.9,95.1,0.0,0.0,1,95.0,2.0,DOME,8:10 PM ET,Daikin Park,8.0,1.0,8.5,0,12.0,3.463,0.0147058823529411,0.1470588235294117,0.1470588235294117,79.81291534391534,0.3521404761904761,0.5099630952380952,0.0201342281879194,0.2785234899328859,0.0402684563758389,,,,,20,4,0,0.2,7,1,2026-07-01,824174,514888,"{""novig"": {""odds"": 545}, ""bet365"": {""odds"": 525}, ""betmgm"": {""odds"": 400}, ""pinnacle"": {""odds"": 534}, ""fanduel"": {""odds"": 520}}"
Brett Baty,NYM,L,Braydon Fisher,R,TOR,TOR,A,mlb_schedule,0.0909841220581472,999,1,bet365,1000.0,0.0909090909090909,0.0001,0.0629841220581472,0.2720848056537102,0.1095406360424028,0.618374558303887,3.5,0.9656655084943936,108.2,97.0,12.3,12.253194786528471,0,100.0,16.0,12 MPH TOWARD OF,3:07 PM ET,Rogers Centre,,8.0,8.5,0,,3.383,0.0,0.1886792452830188,0.1509433962264151,80.78777777777778,0.2497619047619047,0.3692857142857143,0.0,0.2063492063492063,0.0476190476190476,,,,,0,0,0,,3,0,2026-07-01,822791,683146,"{""novig"": {""odds"": 809}, ""bet365"": {""odds"": 1000}, ""draftkings"": {""odds"": 770}, ""fanduel"": {""odds"": 750}}"
Brandon Marsh,PHI,L,Paul Skenes,R,PHI,PIT,H,mlb_schedule,0.1495619321710014,569,1,novig,567.0,0.1499250374812593,-0.0004,0.1215619321710014,0.2633228840125391,0.0501567398119122,0.6865203761755485,4.0,0.9903431103710538,118.3,97.0,10.2,9.644289471113032,0,84.0,9.0,10 MPH TOWARD OF,6:40 PM ET,Citizens Bank Park,14.0,4.0,8.0,1,6.0,2.6,0.0232558139534883,0.2093023255813953,0.1395348837209302,80.81028042328042,0.3844744444444444,0.5834422222222223,0.0123839009287925,0.2167182662538699,0.0216718266253869,3.1,0.8709677419354839,9.0,93.0,14,4,0,0.286,11,3,2026-07-01,823446,669016,"{""novig"": {""odds"": 567}, ""bet365"": {""odds"": 500}, ""betmgm"": {""odds"": 400}, ""fanduel"": {""odds"": 560}}"
Brian Navarreto,MIA,R,Kyle Freeland,L,COL,COL,A,mlb_schedule,0.1243378808758799,704,1,novig,700.0,0.125,-0.0007,0.0963378808758799,0.22,0.08,0.7000000000000001,3.5,0.9852114909473605,99.3,90.6,17.5,-7.671495068808857,0,87.0,3.0,8 MPH TOWARD HP,8:40 PM ET,Coors Field,,8.0,11.0,0,299.0,5.779,0.0357142857142857,0.4285714285714285,0.1785714285714285,88.51107142857143,0.451642387218045,0.6772222222222223,0.0207100591715976,0.3047337278106509,0.0384615384615384,,,,,0,0,0,,0,0,2026-07-01,824337,640459,"{""novig"": {""odds"": 700}, ""bet365"": {""odds"": 650}, ""fanduel"": {""odds"": 680}}"
David Fry,CLE,R,MacKenzie Gore,L,CLE,TEX,H,mlb_schedule,0.1289437428927536,676,1,draftkings,670.0,0.1298701298701298,-0.0009,0.1009437428927536,0.22,0.08,0.7000000000000001,4.3,0.9943555530543188,95.7,94.6,13.8,-5.1695709891395865,0,86.0,1.0,5 MPH TOWARD HP,1:10 PM ET,Progressive Field,,1.0,7.5,0,,3.615,0.0,0.2040816326530612,0.1428571428571428,82.12622222222221,0.3605138888888888,0.5680277777777778,0.0032786885245901,0.2524590163934426,0.0098360655737704,4.05,0.7912087912087913,8.0,91.0,0,0,0,,2,3,2026-07-01,824419,681807,"{""novig"": {""odds"": 669}, ""bet365"": {""odds"": 600}, ""draftkings"": {""odds"": 670}, ""fanduel"": {""odds"": 630}}"
Konnor Griffin,PIT,R,Zack Wheeler,R,PHI,PHI,A,mlb_schedule,0.123605865450531,709,1,bet365,700.0,0.125,-0.0014,0.095605865450531,0.22,0.08,0.7000000000000001,4.3,0.9943555530543188,114.1,97.0,10.2,9.644289471113032,0,84.0,9.0,10 MPH TOWARD OF,6:40 PM ET,Citizens Bank Park,,1.0,8.0,1,5.0,3.514,0.0212765957446808,0.2872340425531915,0.0851063829787234,81.49344708994708,0.3254755555555555,0.4672622222222222,0.0189873417721519,0.2183544303797468,0.0253164556962025,,,,,6,2,0,0.333,5,1,2026-07-01,823446,804606,"{""novig"": {""odds"": 669}, ""bet365"": {""odds"": 700}, ""betmgm"": {""odds"": 500}, ""draftkings"": {""odds"": 680}, ""fanduel"": {""odds"": 630}}"
Nick Loftin,KC,R,Shane McClanahan,L,KC,TB,H,mlb_schedule,0.0985926904631544,914,1,draftkings,900.0,0.1,-0.0014,0.0705926904631544,0.22,0.08,0.7000000000000001,3.6,0.9868889788795844,83.7,,,,0,,,CALM,7:40 PM ET,Kauffman Stadium,,7.0,10.5,1,8.0,2.933,0.0526315789473684,0.2368421052631578,0.1710526315789473,82.94554497354497,0.3812722222222222,0.5313577777777778,0.0,0.2352941176470588,0.0078431372549019,,,,,6,4,2,0.667,2,1,2026-07-01,824094,679845,"{""novig"": {""odds"": 809}, ""bet365"": {""odds"": 700}, ""betmgm"": {""odds"": 625}, ""draftkings"": {""odds"": 900}, ""fanduel"": {""odds"": 800}}"
Heriberto Hernández,MIA,R,Kyle Freeland,L,COL,COL,A,mlb_schedule,0.2283998423603525,338,1,betmgm,333.0,0.23094688221709006,-0.0025,0.2003998423603525,0.22,0.08,0.7000000000000001,4.0,0.9919,99.3,90.6,17.5,-7.671495068808857,0,87.0,3.0,8 MPH TOWARD HP,8:40 PM ET,Coors Field,,4.0,11.0,1,8.0,5.779,0.0175438596491228,0.4035087719298245,0.2456140350877192,88.40766666666667,0.4038222222222222,0.6214555555555555,0.0207100591715976,0.3047337278106509,0.0384615384615384,,,,,16,8,0,0.5,4,4,2026-07-01,824337,681715,"{""novig"": {""odds"": 326}, ""bet365"": {""odds"": 320}, ""betmgm"": {""odds"": 333}, ""pinnacle"": {""odds"": 329}, ""fanduel"": {""odds"": 330}}"
Noelvi Marte,CIN,R,Shane Drohan,L,MIL,MIL,A,mlb_schedule,0.1274075557224844,685,1,novig,669.0,0.130039011703511,-0.0026,0.0994075557224844,0.22,0.08,0.7000000000000001,3.7,0.9883761862532516,113.4,94.5,15.5,8.44190504273292,0,81.0,14.0,8 MPH TOWARD OF,8:10 PM ET,American Family Field,,6.0,,1,5.0,2.702,0.0461538461538461,0.2461538461538461,0.1384615384615384,85.43855555555555,0.4818999999999999,0.7519500000000001,0.0180722891566265,0.2289156626506024,0.0240963855421686,,,,,4,0,0,0.0,3,3,2026-07-01,823767,682622,"{""novig"": {""odds"": 669}, ""bet365"": {""odds"": 650}, ""betmgm"": {""odds"": 450}, ""draftkings"": {""odds"": 640}, ""fanduel"": {""odds"": 630}}"
Brooks Lee,MIN,L,Tatsuya Imai,R,HOU,HOU,A,mlb_schedule,0.134141031848301,645,1,draftkings,630.0,0.136986301369863,-0.0028,0.106141031848301,0.155015197568389,0.0729483282674772,0.7720364741641337,4.2,0.997990747419098,117.9,95.1,0.0,0.0,1,95.0,2.0,DOME,8:10 PM ET,Daikin Park,14.0,2.0,8.5,1,5.0,5.255,0.0,0.2352941176470588,0.1764705882352941,85.67202380952382,0.2577822222222222,0.3471877777777777,0.018348623853211,0.2477064220183486,0.0275229357798165,,,,,4,0,0,0.0,11,4,2026-07-01,824174,686797,"{""novig"": {""odds"": 614}, ""bet365"": {""odds"": 500}, ""betmgm"": {""odds"": 380}, ""draftkings"": {""odds"": 630}, ""fanduel"": {""odds"": 600}}"
Heliot Ramos,SF,R,Zac Gallen,R,AZ,AZ,A,mlb_schedule,0.1469709068129628,580,1,novig,567.0,0.14992503748125938,-0.003,0.1189709068129628,0.22,0.08,0.7000000000000001,3.9,0.9908636465286554,97.4,99.3,0.0,0.0,1,15.0,0.0,DOME,9:40 PM ET,Chase Field,,5.0,9.5,0,52.0,5.012,0.0114942528735632,0.2183908045977011,0.1149425287356321,85.27746825396825,0.3444833333333333,0.4949833333333333,0.0165562913907284,0.2781456953642384,0.0331125827814569,6.15,1.563706563706564,15.0,86.33333333333333,24,2,0,0.083,4,1,2026-07-01,825064,671218,"{""novig"": {""odds"": 567}, ""betmgm"": {""odds"": 525}, ""fanduel"": {""odds"": 520}}"
Michael Harris II,ATL,L,Michael McGreevy,R,ATL,STL,H,mlb_schedule,0.1765822168440224,466,1,novig,456.0,0.1798561151079136,-0.0033,0.1485822168440224,0.202020202020202,0.0538720538720538,0.7441077441077442,4.0,0.995712258725191,98.1,96.5,7.0,-2.6222461539113846,0,93.0,15.0,3 MPH TOWARD HP,7:15 PM ET,Truist Park,14.0,4.0,9.0,0,18.0,4.247,0.0206185567010309,0.2061855670103092,0.0515463917525773,81.95385497835497,0.488171111111111,0.6930622222222221,0.0134228187919463,0.285234899328859,0.0268456375838926,3.12,1.208955223880597,12.0,89.33333333333333,0,0,0,,10,4,2026-07-01,824905,671739,"{""novig"": {""odds"": 456}, ""pinnacle"": {""odds"": 376}}"
Nico Hoerner,CHC,R,Walker Buehler,R,CHC,SD,H,mlb_schedule,0.0814348783447228,1128,1,novig,1076.0,0.0850340136054421,-0.0036,0.0534348783447228,0.0708661417322834,0.1023622047244094,0.8267716535433071,3.7,0.9984763326845107,105.5,96.2,14.6,13.23209369073509,0,88.0,1.0,13 MPH TOWARD OF,2:20 PM ET,Wrigley Field,,6.0,11.5,0,,3.437,0.0,0.1428571428571428,0.0625,79.38521957671956,0.2519822222222222,0.320941111111111,0.0132450331125827,0.2516556291390728,0.0132450331125827,,,,,16,4,0,0.25,3,2,2026-07-01,824660,663538,"{""novig"": {""odds"": 1076}, ""bet365"": {""odds"": 800}, ""fanduel"": {""odds"": 1060}}"
JJ Wetherholt,STL,L,Reynaldo López,R,ATL,ATL,A,mlb_schedule,0.1560752618700936,541,1,novig,525.0,0.16,-0.0039,0.1280752618700937,0.1605633802816901,0.1323943661971831,0.7070422535211267,4.3,0.9949036242464696,98.1,96.5,7.0,-2.6222461539113846,0,93.0,15.0,3 MPH TOWARD HP,7:15 PM ET,Truist Park,12.0,1.0,9.0,0,10.0,4.879,0.0120481927710843,0.2409638554216867,0.1566265060240964,84.04326190476192,0.3594977777777777,0.4822944444444444,0.0092592592592592,0.2037037037037037,0.0185185185185185,,,,,0,0,0,,9,2,2026-07-01,824905,802139,"{""novig"": {""odds"": 525}, ""bet365"": {""odds"": 500}, ""pinnacle"": {""odds"": 447}, ""draftkings"": {""odds"": 510}, ""fanduel"": {""odds"": 500}}"
Tommy Edman,LAD,R,J.T. Ginn,R,ATH,ATH,A,mlb_schedule,0.1305692065274024,666,1,novig,641.0,0.1349527665317139,-0.0044,0.1025692065274024,0.22,0.08,0.7000000000000001,3.6,0.9868889788795845,113.3,87.9,11.3,9.368124569871972,0,82.0,0.0,9 MPH TOWARD OF,9:40 PM ET,Sutter Health Park,,7.0,,0,266.0,4.075,0.0,0.2037037037037037,0.1296296296296296,86.51155555555555,0.4004277777777777,0.5428666666666666,0.0070422535211267,0.2359154929577464,0.0140845070422535,3.15,0.913533834586466,9.0,88.66666666666667,0,0,0,,0,1,2026-07-01,824985,669242,"{""novig"": {""odds"": 641}, ""bet365"": {""odds"": 625}, ""betmgm"": {""odds"": 500}}"
