player_name,team_abbr,stand,pitcher_name,p_throws,home_team,is_home,lineup_source,adj_prob,fair_odds,has_line,best_book,best_odds,book_implied,edge,model_prob,k_pct,bb_pct,contact_rate,exp_pa,p_contact_game,hr_park_factor,temp_f,wind_speed,wind_favor,is_dome,season_hr,bat_order,game_total,recent_hr,barrel_pct_15,hardhit_pct_15,flyball_pct_15,avg_ev_15,xwoba_15,xslg_15,p_barrel_pct_allowed_10,p_hardhit_pct_allowed_10,p_hr_per_bb_allowed_10,game_date,game_id,batter
Michael Harris II,ATL,L,Brandon Eisert,L,CWS,A,mlb_schedule,0.15958451557960326,527,1,prophetx,445.0,0.1834862385321101,-0.0239,0.1599717267920443,0.1872340425531914,0.051063829787234,0.7617021276595745,4.2,0.9975795022020085,103.4,88.1,8.9,7.707626093681505,0,13.0,2.0,9.5,0,0.0,0.3176470588235294,0.2,84.4404126984127,0.3950488888888889,0.5759422222222222,0.0175438596491228,0.2280701754385964,0.0175438596491228,2026-06-09,824591,671739
Isaac Collins,KC,L,Nathan Eovaldi,R,KC,H,mlb_schedule,0.05923032273324181,1588,1,prophetx,1100.0,0.08333333333333333,-0.0241,0.0622323655771278,0.2616822429906542,0.1588785046728972,0.5794392523364486,3.5,0.9517607467425386,85.2,,,,0,3.0,8.0,9.5,0,0.0,0.1860465116279069,0.2325581395348837,77.94322222222222,0.2848974358974359,0.3750897435897436,0.0165562913907284,0.2649006622516556,0.0364238410596026,2026-06-09,824105,686555
Justin Crawford,PHI,L,Dylan Cease,R,TOR,A,mlb_schedule,0.04682976866573156,2035,1,prophetx,1300.0,0.07142857142857142,-0.0246,0.0476241694808786,0.22,0.08,0.7000000000000001,3.4,0.9833193770346799,108.2,,,,0,,9.0,7.0,0,0.0,0.1805555555555555,0.0694444444444444,80.80703174603175,0.2240611111111111,0.2722,0.0115830115830115,0.2084942084942085,0.0115830115830115,2026-06-09,822805,702222
Trea Turner,PHI,R,Dylan Cease,R,TOR,A,mlb_schedule,0.08544550275626972,1070,1,novig,809.0,0.11001100110011001,-0.0246,0.0858685288288338,0.2125435540069686,0.0696864111498257,0.7177700348432056,4.2,0.9950735609619291,106.3,,,,0,7.0,2.0,7.0,0,0.0352941176470588,0.2470588235294117,0.2117647058823529,83.19105820105821,0.3452,0.5206777777777778,0.0115830115830115,0.2084942084942085,0.0115830115830115,2026-06-09,822805,607208
Cedric Mullins,TB,L,Payton Tolle,L,TB,H,mlb_schedule,0.0661975213192132,1411,1,prophetx,1000.0,0.09090909090909091,-0.0247,0.0668629512788012,0.1780821917808219,0.1095890410958904,0.7123287671232876,3.7,0.9900478524076313,99.8,,,,0,5.0,6.0,7.5,1,0.0119047619047619,0.2261904761904762,0.1904761904761904,83.93679365079365,0.3424523809523809,0.5016904761904762,0.004,0.208,0.012,2026-06-09,822969,656775
Owen Caissie,MIA,L,Zac Gallen,R,MIA,H,mlb_schedule,0.09429459287432018,961,1,prophetx,740.0,0.11904761904761904,-0.0248,0.0954035459229074,0.22,0.08,0.7000000000000001,3.7,0.9883761862532517,91.5,,,,0,,6.0,7.5,0,0.0,0.26,0.12,83.24063492063492,0.4285902777777777,0.6706875,0.0134680134680134,0.2794612794612794,0.0303030303030303,2026-06-09,823858,683357
Zach McKinstry,DET,L,Taj Bradley,R,DET,H,mlb_schedule,0.0520222472782218,1822,1,prophetx,1200.0,0.07692307692307693,-0.0249,0.052904731151644,0.22,0.08,0.7000000000000001,3.4,0.9833193770346799,97.2,81.5,15.8,15.26162805536728,0,,9.0,8.5,0,0.0153846153846153,0.123076923076923,0.1846153846153846,78.24962962962962,0.2479880952380952,0.3137916666666666,0.0133779264214046,0.2374581939799331,0.020066889632107,2026-06-09,824267,656716
Willi Castro,COL,R,Colin Rea,R,COL,H,mlb_schedule,0.11202733543760955,793,1,prophetx,630.0,0.136986301369863,-0.025,0.1139966874285784,0.2780487804878049,0.1024390243902439,0.6195121951219512,4.2,0.982724480549466,99.3,92.2,21.7,8.47886548821724,0,3.0,2.0,12.5,1,0.0151515151515151,0.303030303030303,0.1818181818181818,83.30124338624339,0.3266777777777777,0.4734333333333333,0.0290322580645161,0.2612903225806451,0.0258064516129032,2026-06-09,824347,650489
Nick Fortes,TB,R,Payton Tolle,L,TB,H,mlb_schedule,0.04626226510666864,2062,1,betrivers,1300.0,0.07142857142857142,-0.0252,0.0469566844598856,0.22,0.08,0.7000000000000001,3.5,0.9852114909473605,110.5,,,,0,,8.0,7.5,0,0.0,0.2077922077922078,0.1038961038961039,78.12158730158731,0.1882261904761904,0.2473607142857143,0.004,0.208,0.012,2026-06-09,822969,663743
Jared Triolo,PIT,R,Eric Lauer,L,PIT,H,mlb_schedule,0.05454086857691387,1733,1,novig,1150.0,0.08,-0.0255,0.0553595538400272,0.22,0.08,0.7000000000000001,3.5,0.9852114909473605,76.9,86.7,13.3,13.227141208398036,0,,8.0,8.5,0,0.0,0.2258064516129032,0.064516129032258,83.552,0.4073869047619047,0.506172619047619,0.0136054421768707,0.2346938775510204,0.0408163265306122,2026-06-09,823374,669707
Francisco Alvarez,NYM,R,Dustin May,R,NYM,H,mlb_schedule,0.11409768145943959,776,1,novig,614.0,0.1400560224089636,-0.026,0.1160331873083953,0.22,0.08,0.7000000000000001,3.4,0.9833193770346799,95.6,79.4,12.0,11.817693036146496,0,,9.0,7.5,0,0.015625,0.296875,0.140625,87.57731746031746,0.3520777777777777,0.4916944444444444,0.0130718954248366,0.284313725490196,0.0163398692810457,2026-06-09,823620,682626
Brandon Marsh,PHI,L,Dylan Cease,R,TOR,A,mlb_schedule,0.08142165904947254,1128,1,prophetx,830.0,0.10752688172043011,-0.0261,0.081958465369698,0.2284482758620689,0.0560344827586206,0.7155172413793104,4.0,0.9934502638891048,108.2,,,,0,8.0,4.0,7.0,1,0.0,0.1833333333333333,0.0666666666666666,84.50374603174603,0.5142857142857143,0.7370178571428571,0.0115830115830115,0.2084942084942085,0.0115830115830115,2026-06-09,822805,669016
Julio Rodríguez,SEA,R,Trevor Rogers,L,BAL,A,mlb_schedule,0.17385745242186623,475,1,betonlineag,400.0,0.2,-0.0261,0.1748443969592948,0.2101694915254237,0.0813559322033898,0.7084745762711864,4.2,0.9943552978843335,94.3,83.4,8.4,-1.169054048064549,0,13.0,2.0,8.5,1,0.0108695652173913,0.3260869565217391,0.2065217391304347,86.02381746031746,0.4092133333333334,0.6317422222222222,0.019047619047619,0.2412698412698412,0.0253968253968253,2026-06-09,824830,677594
Alec Burleson,STL,L,Freddy Peralta,R,NYM,A,mlb_schedule,0.1416305428781637,606,1,prophetx,495.0,0.16806722689075632,-0.0264,0.1421287121431978,0.1518518518518518,0.1,0.7481481481481481,4.1,0.9964949428055593,95.0,79.4,12.0,11.817693036146496,0,8.0,3.0,7.5,1,0.0263157894736842,0.3289473684210526,0.1710526315789473,87.60904761904763,0.4187722222222222,0.5978444444444444,0.0286624203821656,0.2388535031847133,0.019108280254777,2026-06-09,823620,676475
Leo Jiménez,MIA,R,Zac Gallen,R,MIA,H,mlb_schedule,0.06222625219930018,1507,1,novig,1024.0,0.08896797153024912,-0.0267,0.0628000153374288,0.22,0.08,0.7000000000000001,3.9,0.9908636465286554,84.5,,,,0,,5.0,7.5,0,0.0256410256410256,0.2179487179487179,0.1025641025641025,82.27572534872535,0.3849294871794872,0.5153589743589744,0.0134680134680134,0.2794612794612794,0.0303030303030303,2026-06-09,823858,677870
Liam Hicks,MIA,L,Zac Gallen,R,MIA,H,mlb_schedule,0.0747811627862656,1237,1,prophetx,880.0,0.10204081632653061,-0.0273,0.0748771011794559,0.0916666666666666,0.1208333333333333,0.7875,4.3,0.9987187218564945,91.5,,,,0,12.0,1.0,7.5,1,0.0,0.1641791044776119,0.1641791044776119,79.97855555555556,0.1717055555555555,0.2352944444444444,0.0134680134680134,0.2794612794612794,0.0303030303030303,2026-06-09,823858,689414
Josh Jung,TEX,R,Stephen Kolek,R,KC,A,mlb_schedule,0.0968496407725971,933,1,prophetx,700.0,0.125,-0.0282,0.0970979020337475,0.150197628458498,0.0830039525691699,0.766798418972332,4.1,0.9974431861456273,83.7,,,,0,8.0,3.0,9.5,0,0.0114942528735632,0.2298850574712643,0.1149425287356321,81.86907936507936,0.4355211111111111,0.6117411111111111,0.0116959064327485,0.2894736842105263,0.0146198830409356,2026-06-09,824105,673962
Yohendrick Piñango,TOR,L,Zack Wheeler,R,TOR,H,mlb_schedule,0.10646546641780112,839,1,novig,641.0,0.1349527665317139,-0.0285,0.107447141481865,0.22,0.08,0.7000000000000001,3.9,0.9908636465286554,108.2,,,,0,,5.0,7.0,1,0.0147058823529411,0.25,0.0441176470588235,83.97106349206348,0.4856597222222221,0.7034375,0.018808777429467,0.2288401253918495,0.0313479623824451,2026-06-09,822805,682818
Byron Buxton,MIN,R,Troy Melton,R,DET,A,mlb_schedule,0.20648937799015143,384,1,novig,324.0,0.2358490566037736,-0.0294,0.2085768723165647,0.2580645161290322,0.0846774193548387,0.657258064516129,4.3,0.9899917267757041,104.4,81.5,15.8,15.26162805536728,0,18.0,1.0,8.5,1,0.010752688172043,0.2365591397849462,0.1827956989247312,85.26501082251083,0.4707833333333333,0.7100833333333333,0.0181818181818181,0.2727272727272727,0.0242424242424242,2026-06-09,824267,621439
Austin Hedges,CLE,R,Gerrit Cole,R,CLE,H,mlb_schedule,0.05374920081722232,1760,1,prophetx,1100.0,0.08333333333333333,-0.0296,0.0545560027578831,0.22,0.08,0.7000000000000001,3.5,0.9852114909473605,95.7,88.3,12.8,10.611680928704532,0,,8.0,8.5,0,0.0185185185185185,0.1851851851851851,0.074074074074074,79.86444444444444,0.2046309523809523,0.2575119047619048,0.0206896551724137,0.2206896551724138,0.0068965517241379,2026-06-09,824429,595978
Alex Freeland,LAD,R,Paul Skenes,R,PIT,A,mlb_schedule,0.05364597464538389,1764,1,prophetx,1100.0,0.08333333333333333,-0.0297,0.0545560027578831,0.22,0.08,0.7000000000000001,3.4,0.9833193770346799,76.9,86.7,13.3,13.227141208398036,0,,9.0,8.5,0,0.0,0.2325581395348837,0.2558139534883721,84.74568253968255,0.2653055555555555,0.3866597222222223,0.0095541401273885,0.2038216560509554,0.019108280254777,2026-06-09,823374,690976
Ceddanne Rafaela,BOS,R,Nick Martinez,R,TB,A,mlb_schedule,0.07916827653842202,1163,1,novig,817.0,0.10905125408942203,-0.0299,0.0795884653757699,0.2025316455696202,0.0843881856540084,0.7130801687763714,4.2,0.9947204807208685,110.5,,,,0,5.0,2.0,7.5,0,0.0,0.209090909090909,0.1363636363636363,82.38172885719945,0.3025844444444444,0.4162277777777778,0.016025641025641,0.2403846153846154,0.0096153846153846,2026-06-09,822969,678882
Jimmy Crooks,STL,L,Freddy Peralta,R,NYM,A,mlb_schedule,0.0774871581687938,1191,1,prophetx,820.0,0.10869565217391304,-0.0312,0.0785165908497276,0.22,0.08,0.7000000000000001,3.6,0.9868889788795845,95.0,79.4,12.0,11.817693036146496,0,,7.0,7.5,0,0.0,0.1666666666666666,0.141025641025641,82.30119841269841,0.353578033625731,0.5051,0.0286624203821656,0.2388535031847133,0.019108280254777,2026-06-09,823620,699625
Riley Greene,DET,L,Taj Bradley,R,DET,H,mlb_schedule,0.12507261842636347,700,1,prophetx,540.0,0.15625,-0.0312,0.1289540116166888,0.2763636363636363,0.1309090909090909,0.5927272727272728,3.9,0.9699009504112007,97.2,81.5,15.8,15.26162805536728,0,6.0,5.0,8.5,1,0.0116279069767441,0.2906976744186046,0.1511627906976744,84.39615079365079,0.3454388888888889,0.4827166666666666,0.0133779264214046,0.2374581939799331,0.020066889632107,2026-06-09,824267,682985
Richie Palacios,TB,L,Payton Tolle,L,TB,H,mlb_schedule,0.04262678399019369,2246,1,prophetx,1250.0,0.07407407407407407,-0.0314,0.04334988711271,0.22,0.08,0.7000000000000001,3.4,0.9833193770346799,99.8,,,,0,,9.0,7.5,0,0.0,0.1594202898550724,0.1014492753623188,79.179,0.2766288888888889,0.37201,0.004,0.208,0.012,2026-06-09,822969,680700
Freddy Fermin,SD,R,Chase Burns,R,SD,H,mlb_schedule,0.0552634567122649,1710,1,prophetx,1050.0,0.08695652173913043,-0.0317,0.0560929883786928,0.22,0.08,0.7000000000000001,3.5,0.9852114909473605,101.7,75.7,9.2,-7.442956348249515,0,,8.0,7.5,1,0.0,0.1764705882352941,0.1176470588235294,79.82968253968255,0.1724821428571428,0.219095238095238,0.0183150183150183,0.2271062271062271,0.0293040293040293,2026-06-09,823290,666023
Andrew Benintendi,CWS,L,Grant Holmes,R,CWS,H,mlb_schedule,0.13472866111286702,642,1,prophetx,500.0,0.16666666666666666,-0.0319,0.1368594855395183,0.2801932367149758,0.0821256038647343,0.6376811594202898,4.1,0.9844305681973649,103.4,88.1,8.9,7.707626093681505,0,6.0,3.0,9.5,1,0.0394736842105263,0.2236842105263158,0.131578947368421,81.63906734006736,0.3789285714285714,0.5720595238095239,0.0223880597014925,0.2873134328358209,0.0373134328358208,2026-06-09,824591,643217
Andy Pages,LAD,R,Paul Skenes,R,PIT,A,mlb_schedule,0.10291184762090691,872,1,prophetx,640.0,0.13513513513513514,-0.0322,0.1032899551662805,0.1925925925925926,0.0703703703703703,0.7370370370370369,4.2,0.9963393580260065,76.9,86.7,13.3,13.227141208398036,0,14.0,2.0,8.5,1,0.0232558139534883,0.2790697674418604,0.2093023255813953,84.07635449735449,0.35008,0.5513144444444443,0.0095541401273885,0.2038216560509554,0.019108280254777,2026-06-09,823374,681624
Tristan Peters,CWS,L,Grant Holmes,R,CWS,H,mlb_schedule,0.06276674399832856,1493,1,novig,953.0,0.0949667616334283,-0.0322,0.0636006129783592,0.22,0.08,0.7000000000000001,3.6,0.9868889788795845,103.4,88.1,8.9,7.707626093681505,0,,7.0,9.5,0,0.0,0.175,0.075,76.53006349206348,0.3056111111111111,0.4105333333333333,0.0223880597014925,0.2873134328358209,0.0373134328358208,2026-06-09,824591,671976
Andrés Giménez,TOR,L,Zack Wheeler,R,TOR,H,mlb_schedule,0.04726330678947912,2016,1,prophetx,1150.0,0.08,-0.0327,0.0476241694808786,0.1913043478260869,0.0565217391304347,0.7521739130434782,3.5,0.9924226984883302,108.2,,,,0,6.0,8.0,7.0,0,0.0126582278481012,0.1139240506329113,0.0759493670886076,79.110291005291,0.2857555555555555,0.3749944444444444,0.018808777429467,0.2288401253918495,0.0313479623824451,2026-06-09,822805,665926
