player_name,team_abbr,stand,pitcher_name,p_throws,home_team,opp_team,is_home,lineup_source,adj_prob,fair_odds,has_line,best_book,best_odds,book_implied,edge,model_prob,k_pct,bb_pct,contact_rate,exp_pa,p_contact_game,hr_park_factor,temp_f,wind_speed,wind_favor,is_dome,humidity_pct,precip_pct,wind_description,game_time,stadium,season_hr,bat_order,recent_hr,days_since_hr,p_fip,barrel_pct_15,hardhit_pct_15,flyball_pct_15,avg_ev_15,xwoba_15,xslg_15,p_barrel_pct_allowed_10,p_hardhit_pct_allowed_10,p_hr_per_bb_allowed_10,pitcher_era,pitcher_hr9,pitcher_hr_allowed,pitcher_ip,vs_pitcher_ab,vs_pitcher_h,vs_pitcher_hr,vs_pitcher_avg,hr_vs_r,hr_vs_l,game_date,game_id,batter,book_markets
Esmerlyn Valdez,PIT,R,Brandon Sproat,R,PIT,MIL,H,mlb_schedule,0.14038765113235802,612,1,bet365,575,0.14814814814814814,-0.0078,0.112387651132358,0.22,0.08,0.7000000000000001,4.0,0.9919,76.9,80.6,8.5,7.824291254345743,0,94.0,41.0,8 MPH TOWARD OF,6:40 PM ET,PNC Park,,4.0,1,12.0,5.637,0.0465116279069767,0.3953488372093023,0.2325581395348837,88.85622222222221,0.5297272727272727,0.936439393939394,0.017391304347826,0.2565217391304348,0.0391304347826087,,,,,0,0,0,,4,3,2026-07-10,823357,699013,"{""novig"": {""odds"": 506}, ""bet365"": {""odds"": 575}, ""betmgm"": {""odds"": 450}, ""fanduel"": {""odds"": 520}}"
Richie Palacios,TB,L,Luis Castillo,R,TB,SEA,H,mlb_schedule,0.08199763588592571,1120,1,bet365,1000,0.09090909090909091,-0.0089,0.0539976358859257,0.22,0.08,0.7000000000000001,3.5,0.9852114909473605,99.8,,,,0,,,CALM,7:10 PM ET,Tropicana Field,,8.0,0,96.0,4.182,0.0,0.1688311688311688,0.0649350649350649,79.357,0.330995238095238,0.4233083333333333,0.01,0.28,0.0233333333333333,,,,,14,2,0,0.143,2,0,2026-07-10,822955,680700,"{""novig"": {""odds"": 953}, ""bet365"": {""odds"": 1000}, ""fanduel"": {""odds"": 900}}"
James Outman,DET,L,Aaron Nola,R,DET,PHI,H,mlb_schedule,0.1161105001621061,761,1,bet365,700,0.125,-0.0089,0.0881105001621061,0.22,0.08,0.7000000000000001,3.5,0.9852114909473605,97.2,85.2,8.2,-3.8496668148443054,0,95.0,26.0,4 MPH TOWARD HP,6:40 PM ET,Comerica Park,,8.0,1,14.0,4.206,0.0526315789473684,0.2631578947368421,0.131578947368421,76.9838888888889,0.4650000000000001,0.7956666666666667,0.0136054421768707,0.2482993197278911,0.0374149659863945,,,,,20,4,0,0.2,3,2,2026-07-10,824252,681546,"{""novig"": {""odds"": 669}, ""bet365"": {""odds"": 700}, ""draftkings"": {""odds"": 700}}"
Randy Arozarena,SEA,R,Nick Martinez,R,TB,TB,A,mlb_schedule,0.1280584263799528,681,1,bet365,625,0.13793103448275862,-0.0099,0.1000584263799528,0.2158469945355191,0.133879781420765,0.6502732240437158,4.2,0.987875570463765,110.5,,,,0,,,CALM,7:10 PM ET,Tropicana Field,10.0,2.0,1,13.0,3.652,0.0394736842105263,0.2894736842105263,0.1052631578947368,87.14864814814814,0.3912511111111111,0.5808555555555556,0.0093167701863354,0.2453416149068323,0.015527950310559,2.61,0.9,10.0,100.0,4,4,0,1.0,10,2,2026-07-10,822955,668227,"{""novig"": {""odds"": 567}, ""bet365"": {""odds"": 625}, ""fanduel"": {""odds"": 520}}"
Riley Greene,DET,L,Aaron Nola,R,DET,PHI,H,mlb_schedule,0.1990963033601415,402,1,bet365,375,0.21052631578947367,-0.0114,0.1710963033601415,0.268041237113402,0.1262886597938144,0.6056701030927836,4.1,0.9779694778074366,97.2,85.2,8.2,-3.8496668148443054,0,95.0,26.0,4 MPH TOWARD HP,6:40 PM ET,Comerica Park,13.0,3.0,0,18.0,4.206,0.0125,0.3625,0.2125,86.37606349206348,0.3891433333333333,0.6107144444444443,0.0136054421768707,0.2482993197278911,0.0374149659863945,,,,,6,2,0,0.333,12,2,2026-07-10,824252,682985,"{""novig"": {""odds"": 355}, ""bet365"": {""odds"": 375}, ""pinnacle"": {""odds"": 336}, ""draftkings"": {""odds"": 349}}"
Dylan Crews,WSH,R,Ryan Weathers,L,WSH,NYY,H,mlb_schedule,0.1420579818739086,604,1,bet365,550,0.15384615384615385,-0.0118,0.1140579818739086,0.22,0.08,0.7000000000000001,4.1,0.9928187979804218,92.4,,,,0,,,CALM,6:45 PM ET,Nationals Park,,3.0,0,20.0,4.114,0.0,0.2567567567567567,0.1891891891891892,82.43175396825397,0.4051177777777778,0.5995222222222221,0.014388489208633,0.2589928057553957,0.0431654676258992,,,,,4,2,0,0.5,3,3,2026-07-10,822709,686611,"{""novig"": {""odds"": 488}, ""bet365"": {""odds"": 550}, ""draftkings"": {""odds"": 395}, ""fanduel"": {""odds"": 420}}"
Noelvi Marte,CIN,R,Shota Imanaga,L,CIN,CHC,H,mlb_schedule,0.138666644294606,621,1,draftkings,555,0.15267175572519084,-0.014,0.110666644294606,0.22,0.08,0.7000000000000001,3.6,0.9868889788795845,113.5,85.3,5.6,5.294904023356174,0,96.0,29.0,5 MPH TOWARD OF,7:10 PM ET,Great American Ball Park,,7.0,1,14.0,4.929,0.0461538461538461,0.2461538461538461,0.1384615384615384,85.43855555555555,0.4818999999999999,0.7519500000000001,0.0304054054054054,0.2364864864864864,0.0472972972972973,4.28,1.8349514563106797,21.0,103.0,10,0,0,0.0,4,4,2026-07-10,824493,682622,"{""novig"": {""odds"": 506}, ""bet365"": {""odds"": 500}, ""draftkings"": {""odds"": 555}, ""fanduel"": {""odds"": 500}}"
Munetaka Murakami,CWS,L,Jacob Lopez,L,CWS,ATH,H,mlb_schedule,0.2358854311152651,324,1,novig,300,0.25,-0.0141,0.2078854311152651,0.22,0.08,0.7000000000000001,4.2,0.9936333750066674,103.4,76.0,11.0,-10.62518408917975,0,97.0,48.0,11 MPH TOWARD HP,7:40 PM ET,Rate Field,,2.0,1,44.0,6.376,0.0128205128205128,0.282051282051282,0.1794871794871795,85.2408888888889,0.4347797619047618,0.7152916666666667,0.0142857142857142,0.2,0.0392857142857142,,,,,0,0,0,,17,4,2026-07-10,824575,808959,"{""novig"": {""odds"": 300}, ""bet365"": {""odds"": 280}, ""betmgm"": {""odds"": 195}, ""pinnacle"": {""odds"": 250}, ""draftkings"": {""odds"": 287}, ""fanduel"": {""odds"": 300}}"
Tyler Stephenson,CIN,R,Shota Imanaga,L,CIN,CHC,H,mlb_schedule,0.1586267164281053,530,1,bet365,475,0.17391304347826086,-0.0153,0.1306267164281053,0.22,0.08,0.7000000000000001,3.7,0.9883761862532517,113.5,85.3,5.6,5.294904023356174,0,96.0,29.0,5 MPH TOWARD OF,7:10 PM ET,Great American Ball Park,,6.0,1,19.0,4.929,0.0161290322580645,0.3225806451612903,0.1774193548387097,87.48555555555555,0.333797619047619,0.4961071428571428,0.0304054054054054,0.2364864864864864,0.0472972972972973,4.28,1.8349514563106797,21.0,103.0,6,0,0,0.0,6,1,2026-07-10,824493,663886,"{""novig"": {""odds"": 471}, ""bet365"": {""odds"": 475}, ""pinnacle"": {""odds"": 463}, ""fanduel"": {""odds"": 470}}"
Josh Rojas,KC,L,Brandon Young,R,BAL,BAL,A,mlb_schedule,0.136020858481564,635,1,fanduel,560,0.15151515151515152,-0.0155,0.108020858481564,0.22,0.08,0.7000000000000001,3.6,0.9868889788795845,115.6,85.6,8.6,8.131459750154125,0,97.0,24.0,8 MPH TOWARD OF,7:05 PM ET,Camden Yards,,7.0,1,16.0,4.276,0.0,0.2537313432835821,0.1940298507462686,85.75770370370371,0.3382599999999999,0.5218666666666667,0.0184049079754601,0.2392638036809816,0.0153374233128834,,,,,0,0,0,,1,0,2026-07-10,824817,668942,"{""fanduel"": {""odds"": 560}}"
Buddy Kennedy,SEA,R,Nick Martinez,R,TB,TB,A,mlb_schedule,0.0823736063996136,1114,1,draftkings,920,0.09803921568627451,-0.0157,0.0543736063996136,0.22,0.08,0.7000000000000001,3.4,0.9833193770346799,110.5,,,,0,,,CALM,7:10 PM ET,Tropicana Field,,9.0,0,810.0,3.652,0.0,0.2631578947368421,0.175438596491228,84.65472222222222,0.2364422222222222,0.3394652777777778,0.0093167701863354,0.2453416149068323,0.015527950310559,2.61,0.9,10.0,100.0,2,2,0,1.0,0,0,2026-07-10,822955,671083,"{""draftkings"": {""odds"": 920}, ""fanduel"": {""odds"": 700}}"
Kevin McGonigle,DET,L,Aaron Nola,R,DET,PHI,H,mlb_schedule,0.13090155038995951,664,1,bet365,575,0.14814814814814814,-0.0172,0.1029015503899595,0.135,0.155,0.71,4.3,0.9951212182457595,97.2,85.2,8.2,-3.8496668148443054,0,95.0,26.0,4 MPH TOWARD HP,6:40 PM ET,Comerica Park,7.0,1.0,0,23.0,4.206,0.0,0.2258064516129032,0.1182795698924731,84.30486243386243,0.3285233333333333,0.4556655555555556,0.0136054421768707,0.2482993197278911,0.0374149659863945,,,,,0,0,0,,6,2,2026-07-10,824252,805808,"{""novig"": {""odds"": 567}, ""bet365"": {""odds"": 575}, ""draftkings"": {""odds"": 545}, ""fanduel"": {""odds"": 560}}"
Jake Rogers,DET,R,Aaron Nola,R,DET,PHI,H,mlb_schedule,0.1126727795752264,788,1,novig,669,0.13003901170351106,-0.0174,0.0846727795752264,0.22,0.08,0.7000000000000001,3.4,0.9833193770346799,104.4,85.2,8.2,-3.8496668148443054,0,95.0,26.0,4 MPH TOWARD HP,6:40 PM ET,Comerica Park,,9.0,0,37.0,4.206,0.0,0.2,0.1636363636363636,81.36511111111112,0.2529166666666667,0.3648333333333333,0.0136054421768707,0.2482993197278911,0.0374149659863945,,,,,0,0,0,,2,1,2026-07-10,824252,668670,"{""novig"": {""odds"": 669}, ""betmgm"": {""odds"": 550}}"
Tristan Peters,CWS,L,Jacob Lopez,L,CWS,ATH,H,mlb_schedule,0.0843048068921867,1086,1,novig,852,0.10504201680672269,-0.0207,0.0563048068921867,0.22,0.08,0.7000000000000001,3.4,0.9833193770346799,103.4,76.0,11.0,-10.62518408917975,0,97.0,48.0,11 MPH TOWARD HP,7:40 PM ET,Rate Field,,9.0,1,14.0,6.376,0.0140845070422535,0.2816901408450704,0.1690140845070422,83.02012576312578,0.3181987179487179,0.4594679487179487,0.0142857142857142,0.2,0.0392857142857142,,,,,0,0,0,,5,0,2026-07-10,824575,671976,"{""novig"": {""odds"": 852}, ""bet365"": {""odds"": 650}, ""betmgm"": {""odds"": 675}, ""draftkings"": {""odds"": 830}, ""fanduel"": {""odds"": 830}}"
Miguel Vargas,CWS,R,Jacob Lopez,L,CWS,ATH,H,mlb_schedule,0.2133433750347145,369,1,bet365,325,0.23529411764705882,-0.022,0.1853433750347145,0.1666666666666666,0.154040404040404,0.6792929292929293,4.1,0.9905584131238316,91.0,76.0,11.0,-10.62518408917975,0,97.0,48.0,11 MPH TOWARD HP,7:40 PM ET,Rate Field,20.0,3.0,1,12.0,6.376,0.0379746835443038,0.3037974683544304,0.2278481012658227,86.17477777777778,0.4376144444444445,0.6511511111111111,0.0142857142857142,0.2,0.0392857142857142,,,,,0,0,0,,12,8,2026-07-10,824575,678246,"{""novig"": {""odds"": 308}, ""bet365"": {""odds"": 325}, ""pinnacle"": {""odds"": 323}, ""fanduel"": {""odds"": 300}}"
James Wood,WSH,L,Ryan Weathers,L,WSH,NYY,H,mlb_schedule,0.18638673033065858,437,1,bet365,375,0.21052631578947367,-0.0241,0.1583867303306586,0.2886363636363636,0.184090909090909,0.5272727272727273,4.3,0.9601135089666595,93.0,,,,0,,,CALM,6:45 PM ET,Nationals Park,25.0,1.0,0,26.0,4.114,0.0434782608695652,0.3768115942028985,0.1304347826086956,85.19288888888887,0.4941211111111111,0.6870611111111111,0.014388489208633,0.2589928057553957,0.0431654676258992,,,,,0,0,0,,19,7,2026-07-10,822709,695578,"{""novig"": {""odds"": 335}, ""bet365"": {""odds"": 375}, ""pinnacle"": {""odds"": 339}, ""fanduel"": {""odds"": 340}}"
Cedric Mullins,TB,L,Luis Castillo,R,TB,SEA,H,mlb_schedule,0.11941090703034729,737,1,novig,590,0.14492753623188406,-0.0255,0.0914109070303473,0.2045454545454545,0.1006493506493506,0.6948051948051948,4.0,0.9913242196457485,99.8,,,,0,,,CALM,7:10 PM ET,Tropicana Field,10.0,4.0,1,12.0,4.182,0.0,0.2236842105263158,0.1052631578947368,80.01267460317462,0.3799940476190476,0.5864464285714285,0.01,0.28,0.0233333333333333,,,,,12,2,0,0.167,11,0,2026-07-10,822955,656775,"{""novig"": {""odds"": 590}, ""bet365"": {""odds"": 525}, ""betmgm"": {""odds"": 425}, ""fanduel"": {""odds"": 560}}"
Michael Massey,KC,L,Brandon Young,R,BAL,BAL,A,mlb_schedule,0.1405340408202068,612,1,bet365,500,0.16666666666666666,-0.0261,0.1125340408202068,0.22,0.08,0.7000000000000001,3.9,0.9908636465286554,115.6,85.6,8.6,8.131459750154125,0,97.0,24.0,8 MPH TOWARD OF,7:05 PM ET,Camden Yards,,5.0,0,23.0,4.276,0.0238095238095238,0.2619047619047619,0.1309523809523809,84.24660846560846,0.3327822222222222,0.4789422222222222,0.0184049079754601,0.2392638036809816,0.0153374233128834,,,,,0,0,0,,6,1,2026-07-10,824817,686681,"{""novig"": {""odds"": 456}, ""bet365"": {""odds"": 500}, ""fanduel"": {""odds"": 420}}"
Jonathan Aranda,TB,L,Luis Castillo,R,TB,SEA,H,mlb_schedule,0.1433330944122267,598,1,bet365,475,0.17391304347826086,-0.0306,0.1153330944122267,0.2213740458015267,0.1475826972010178,0.6310432569974554,4.2,0.984819121730682,99.8,,,,0,,,CALM,7:10 PM ET,Tropicana Field,13.0,2.0,1,13.0,4.182,0.0,0.2625,0.1125,85.24815873015874,0.3519277777777778,0.4785211111111111,0.01,0.28,0.0233333333333333,,,,,2,2,0,1.0,13,1,2026-07-10,822955,666018,"{""novig"": {""odds"": 441}, ""bet365"": {""odds"": 475}, ""betmgm"": {""odds"": 390}, ""fanduel"": {""odds"": 450}}"
Lane Thomas,KC,R,Brandon Young,R,BAL,BAL,A,mlb_schedule,0.1164960164607939,758,1,bet365,575,0.14814814814814814,-0.0317,0.0884960164607939,0.22,0.08,0.7000000000000001,4.0,0.9919,94.3,85.6,8.6,8.131459750154125,0,97.0,24.0,8 MPH TOWARD OF,7:05 PM ET,Camden Yards,,4.0,0,23.0,4.276,0.0125,0.2,0.1125,79.63231746031745,0.3784910256410256,0.5772589743589743,0.0184049079754601,0.2392638036809816,0.0153374233128834,,,,,0,0,0,,4,4,2026-07-10,824817,657041,"{""novig"": {""odds"": 545}, ""bet365"": {""odds"": 575}, ""fanduel"": {""odds"": 480}}"
Jac Caglianone,KC,L,Brandon Young,R,BAL,BAL,A,mlb_schedule,0.2126491367044335,370,1,betmgm,300,0.25,-0.0374,0.1846491367044335,0.2997032640949555,0.086053412462908,0.6142433234421365,4.1,0.9798680820882393,115.6,85.6,8.6,8.131459750154125,0,97.0,24.0,8 MPH TOWARD OF,7:05 PM ET,Camden Yards,14.0,3.0,1,17.0,4.276,0.0294117647058823,0.3137254901960784,0.0980392156862745,86.32667412217413,0.6389055555555555,1.0309166666666667,0.0184049079754601,0.2392638036809816,0.0153374233128834,,,,,0,0,0,,9,5,2026-07-10,824817,695506,"{""novig"": {""odds"": 283}, ""bet365"": {""odds"": 280}, ""betmgm"": {""odds"": 300}, ""pinnacle"": {""odds"": 285}, ""fanduel"": {""odds"": 240}}"
JJ Bleday,CIN,L,Shota Imanaga,L,CIN,CHC,H,mlb_schedule,0.1709094530858947,485,1,novig,376,0.21008403361344538,-0.0392,0.1429094530858947,0.22,0.08,0.7000000000000001,4.0,0.9919,123.1,85.3,5.6,5.294904023356174,0,96.0,29.0,5 MPH TOWARD OF,7:10 PM ET,Great American Ball Park,,4.0,0,25.0,4.929,0.0294117647058823,0.25,0.1617647058823529,82.14684126984126,0.27375,0.3836011904761905,0.0304054054054054,0.2364864864864864,0.0472972972972973,4.28,1.8349514563106797,21.0,103.0,8,0,0,0.0,9,6,2026-07-10,824493,668709,"{""novig"": {""odds"": 376}, ""bet365"": {""odds"": 375}, ""betmgm"": {""odds"": 280}, ""pinnacle"": {""odds"": 280}, ""draftkings"": {""odds"": 343}, ""fanduel"": {""odds"": 330}}"
Sal Stewart,CIN,R,Shota Imanaga,L,CIN,CHC,H,mlb_schedule,0.19650869349888,409,1,draftkings,322,0.23696682464454977,-0.0405,0.16850869349888,0.215,0.115,0.67,4.2,0.9904992356240943,113.5,85.3,5.6,5.294904023356174,0,96.0,29.0,5 MPH TOWARD OF,7:10 PM ET,Great American Ball Park,19.0,2.0,1,13.0,4.929,0.0422535211267605,0.2957746478873239,0.1690140845070422,87.05604761904762,0.4135892857142857,0.6771964285714285,0.0304054054054054,0.2364864864864864,0.0472972972972973,4.28,1.8349514563106797,21.0,103.0,6,2,2,0.333,14,6,2026-07-10,824493,701398,"{""novig"": {""odds"": 317}, ""bet365"": {""odds"": 300}, ""draftkings"": {""odds"": 322}, ""fanduel"": {""odds"": 320}}"
Kerry Carpenter,DET,L,Aaron Nola,R,DET,PHI,H,mlb_schedule,0.1552179450027665,544,1,pinnacle,404,0.1984126984126984,-0.0432,0.1272179450027665,0.22,0.08,0.7000000000000001,3.9,0.9908636465286554,97.2,85.2,8.2,-3.8496668148443054,0,95.0,26.0,4 MPH TOWARD HP,6:40 PM ET,Comerica Park,,5.0,1,13.0,4.206,0.0491803278688524,0.3114754098360656,0.2295081967213114,85.50603703703705,0.506602564102564,0.8203589743589743,0.0136054421768707,0.2482993197278911,0.0374149659863945,,,,,0,0,0,,13,0,2026-07-10,824252,681481,"{""novig"": {""odds"": 388}, ""bet365"": {""odds"": 390}, ""pinnacle"": {""odds"": 404}, ""fanduel"": {""odds"": 400}}"
Curtis Mead,WSH,R,Ryan Weathers,L,WSH,NYY,H,mlb_schedule,0.12998384413779152,669,1,bet365,475,0.17391304347826086,-0.0439,0.1019838441377915,0.22,0.08,0.7000000000000001,4.2,0.9936333750066674,92.4,,,,0,,,CALM,6:45 PM ET,Nationals Park,,2.0,1,15.0,4.114,0.0277777777777777,0.2222222222222222,0.2083333333333333,79.69,0.3626211111111111,0.5582266666666666,0.014388489208633,0.2589928057553957,0.0431654676258992,,,,,4,0,0,0.0,10,6,2026-07-10,822709,678554,"{""novig"": {""odds"": 400}, ""bet365"": {""odds"": 475}, ""betmgm"": {""odds"": 425}, ""fanduel"": {""odds"": 400}}"
Eugenio Suárez,CIN,R,Shota Imanaga,L,CIN,CHC,H,mlb_schedule,0.16571275721564518,503,1,bet365,375,0.21052631578947367,-0.0448,0.1377127572156452,0.22,0.08,0.7000000000000001,3.9,0.9908636465286554,113.5,85.3,5.6,5.294904023356174,0,96.0,29.0,5 MPH TOWARD OF,7:10 PM ET,Great American Ball Park,,5.0,1,13.0,4.929,0.0151515151515151,0.2121212121212121,0.1818181818181818,85.12244444444444,0.3390119047619048,0.4904821428571429,0.0304054054054054,0.2364864864864864,0.0472972972972973,4.28,1.8349514563106797,21.0,103.0,10,2,2,0.2,6,3,2026-07-10,824493,553993,"{""novig"": {""odds"": 355}, ""bet365"": {""odds"": 375}, ""betmgm"": {""odds"": 250}, ""pinnacle"": {""odds"": 316}, ""fanduel"": {""odds"": 360}}"
Dominic Canzone,SEA,L,Nick Martinez,R,TB,TB,A,mlb_schedule,0.1646012404186609,508,1,novig,376,0.21008403361344538,-0.0455,0.1366012404186609,0.22,0.08,0.7000000000000001,4.1,0.9928187979804218,99.8,,,,0,,,CALM,7:10 PM ET,Tropicana Field,,3.0,1,19.0,3.652,0.03125,0.328125,0.1875,85.66204761904761,0.4258035714285714,0.6505714285714285,0.0093167701863354,0.2453416149068323,0.015527950310559,2.61,0.9,10.0,100.0,2,2,0,1.0,14,2,2026-07-10,822955,686527,"{""novig"": {""odds"": 376}, ""bet365"": {""odds"": 320}, ""betmgm"": {""odds"": 360}, ""pinnacle"": {""odds"": 343}, ""draftkings"": {""odds"": 334}, ""fanduel"": {""odds"": 320}}"
Andrew Benintendi,CWS,L,Jacob Lopez,L,CWS,ATH,H,mlb_schedule,0.13459441606205,643,1,bet365,450,0.18181818181818182,-0.0472,0.10659441606205,0.22,0.08,0.7000000000000001,3.6,0.9868889788795845,103.4,76.0,11.0,-10.62518408917975,0,97.0,48.0,11 MPH TOWARD HP,7:40 PM ET,Rate Field,,7.0,1,14.0,6.376,0.0655737704918032,0.360655737704918,0.1639344262295081,89.37814285714286,0.3694964285714285,0.5658154761904762,0.0142857142857142,0.2,0.0392857142857142,,,,,0,0,0,,9,1,2026-07-10,824575,643217,"{""novig"": {""odds"": 441}, ""bet365"": {""odds"": 450}, ""pinnacle"": {""odds"": 400}, ""draftkings"": {""odds"": 437}, ""fanduel"": {""odds"": 430}}"
Andrés Chaparro,WSH,R,Ryan Weathers,L,WSH,NYY,H,mlb_schedule,0.0951999401922197,950,1,bet365,600,0.14285714285714285,-0.0477,0.0671999401922197,0.22,0.08,0.7000000000000001,3.7,0.9883761862532517,92.4,,,,0,,,CALM,6:45 PM ET,Nationals Park,,6.0,0,317.0,4.114,0.0,0.1875,0.125,82.01238095238095,0.2716730769230769,0.3681089743589744,0.014388489208633,0.2589928057553957,0.0431654676258992,,,,,4,2,0,0.5,0,1,2026-07-10,822709,665953,"{""novig"": {""odds"": 590}, ""bet365"": {""odds"": 600}, ""draftkings"": {""odds"": 600}, ""fanduel"": {""odds"": 560}}"
Victor Mesa Jr.,TB,L,Luis Castillo,R,TB,SEA,H,mlb_schedule,0.0922640631359474,984,1,novig,614,0.1400560224089636,-0.0478,0.0642640631359474,0.22,0.08,0.7000000000000001,3.7,0.9883761862532517,99.8,,,,0,,,CALM,7:10 PM ET,Tropicana Field,,6.0,1,15.0,4.182,0.0,0.2537313432835821,0.0597014925373134,80.89877777777777,0.320611111111111,0.4272388888888888,0.01,0.28,0.0233333333333333,,,,,0,0,0,,4,0,2026-07-10,822955,683748,"{""novig"": {""odds"": 614}}"
Carter Jensen,KC,L,Brandon Young,R,BAL,BAL,A,mlb_schedule,0.1752952036632786,470,1,novig,335,0.22988505747126436,-0.0546,0.1472952036632786,0.2822822822822823,0.093093093093093,0.6246246246246245,4.3,0.9852020058309618,115.6,85.6,8.6,8.131459750154125,0,97.0,24.0,8 MPH TOWARD OF,7:05 PM ET,Camden Yards,13.0,1.0,1,15.0,4.276,0.0120481927710843,0.3253012048192771,0.1325301204819277,85.87198412698415,0.3894277777777777,0.5442088888888889,0.0184049079754601,0.2392638036809816,0.0153374233128834,,,,,0,0,0,,11,2,2026-07-10,824817,695600,"{""novig"": {""odds"": 335}, ""bet365"": {""odds"": 300}, ""pinnacle"": {""odds"": 313}, ""fanduel"": {""odds"": 310}}"
Salvador Perez,KC,R,Brandon Young,R,BAL,BAL,A,mlb_schedule,0.143070068916087,599,1,bet365,375,0.21052631578947367,-0.0675,0.115070068916087,0.1983471074380165,0.0550964187327823,0.7465564738292011,3.7,0.9937718301394972,94.3,85.6,8.6,8.131459750154125,0,97.0,24.0,8 MPH TOWARD OF,7:05 PM ET,Camden Yards,11.0,6.0,0,22.0,4.276,0.0408163265306122,0.2653061224489796,0.1122448979591836,84.02774074074074,0.2851422222222222,0.4159055555555556,0.0184049079754601,0.2392638036809816,0.0153374233128834,,,,,0,0,0,,8,5,2026-07-10,824817,521692,"{""novig"": {""odds"": 344}, ""bet365"": {""odds"": 375}}"
Eduardo Valencia,DET,R,Aaron Nola,R,DET,PHI,H,mlb_schedule,0.0352305651820476,2738,1,draftkings,660,0.13157894736842105,-0.0963,0.0072305651820476,0.22,0.08,0.7000000000000001,3.7,0.9883761862532517,104.4,85.2,8.2,-3.8496668148443054,0,95.0,26.0,4 MPH TOWARD HP,6:40 PM ET,Comerica Park,,6.0,0,,4.206,,,,,,,0.0136054421768707,0.2482993197278911,0.0374149659863945,,,,,0,0,0,,0,1,2026-07-10,824252,680664,"{""draftkings"": {""odds"": 660}, ""fanduel"": {""odds"": 560}}"
Cal Raleigh,SEA,R,Nick Martinez,R,TB,TB,A,mlb_schedule,0.13184953268433772,658,1,draftkings,320,0.23809523809523808,-0.1062,0.1038495326843377,0.22,0.08,0.7000000000000001,4.0,0.9919,110.5,,,,0,,,CALM,7:10 PM ET,Tropicana Field,,4.0,0,17.0,3.652,0.0,0.2711864406779661,0.1694915254237288,85.89316666666667,0.3264259259259259,0.4878518518518518,0.0093167701863354,0.2453416149068323,0.015527950310559,2.61,0.9,10.0,100.0,12,4,2,0.333,8,1,2026-07-10,822955,663728,"{""novig"": {""odds"": 317}, ""bet365"": {""odds"": 320}, ""betmgm"": {""odds"": 270}, ""pinnacle"": {""odds"": 305}, ""draftkings"": {""odds"": 320}, ""fanduel"": {""odds"": 300}}"
Junior Caminero,TB,R,Luis Castillo,R,TB,SEA,H,mlb_schedule,0.1358668521081806,636,1,novig,292,0.25510204081632654,-0.1192,0.1078668521081806,0.1834170854271356,0.1256281407035175,0.6909547738693468,4.1,0.9918887019213185,110.5,,,,0,,,CALM,7:10 PM ET,Tropicana Field,27.0,3.0,1,12.0,4.182,0.0263157894736842,0.4342105263157895,0.1578947368421052,90.06057407407407,0.4140642857142857,0.6271261904761906,0.01,0.28,0.0233333333333333,,,,,16,8,2,0.5,22,5,2026-07-10,822955,691406,"{""novig"": {""odds"": 292}, ""bet365"": {""odds"": 290}, ""betmgm"": {""odds"": 260}, ""pinnacle"": {""odds"": 262}, ""draftkings"": {""odds"": 268}, ""fanduel"": {""odds"": 280}}"
