player_name,team_abbr,stand,pitcher_name,p_throws,home_team,is_home,lineup_source,adj_prob,fair_odds,has_line,best_book,best_odds,book_implied,edge,model_prob,k_pct,bb_pct,contact_rate,exp_pa,p_contact_game,hr_park_factor,temp_f,wind_speed,wind_favor,is_dome,season_hr,bat_order,recent_hr,barrel_pct_15,hardhit_pct_15,flyball_pct_15,avg_ev_15,xwoba_15,xslg_15,p_barrel_pct_allowed_10,p_hardhit_pct_allowed_10,p_hr_per_bb_allowed_10,game_date,game_id,batter,game_total
Sam Huff,BAL,R,Emerson Hancock,R,BAL,H,mlb_schedule,0.1091610043871823,816,1,prophetx,740.0,0.119047619047619,-0.0099,0.1102976551498644,0.22,0.08,0.7000000000000001,,0.9896946969440308,94.3,78.0,9.4,-7.7000292163165245,0,,9.0,0,0.0465116279069767,0.2325581395348837,0.1395348837209302,86.50455555555556,0.4262790413634829,0.6160972222222222,0.0149700598802395,0.2455089820359281,0.0239520958083832,2026-06-08,824829,669087,
Taylor Walls,TB,L,Connelly Early,L,TB,H,mlb_schedule,0.0551021819601158,1715,1,prophetx,1400.0,0.0666666666666666,-0.0116,0.0556759393884394,0.22,0.08,0.7000000000000001,,0.9896946969440308,99.8,94.1,0.0,0.0,1,,7.0,0,0.0,0.119047619047619,0.119047619047619,82.03255555555556,0.2657307692307692,0.3545897435897436,0.01,0.2666666666666666,0.03,2026-06-08,822972,670764,
Jhonny Pereda,SEA,R,Trey Gibson,R,BAL,A,mlb_schedule,0.0706902729277647,1315,1,prophetx,1100.0,0.0833333333333333,-0.0126,0.0714263430389608,0.22,0.08,0.7000000000000001,,0.9896946969440308,94.3,78.0,9.4,-7.7000292163165245,0,,8.0,1,0.0138888888888888,0.2361111111111111,0.1111111111111111,84.10983333333334,0.4632884615384615,0.6312500000000001,,,,2026-06-08,824829,640902,
Jackson Holliday,BAL,L,Emerson Hancock,R,BAL,H,mlb_schedule,0.0908451734956861,1001,1,prophetx,860.0,0.1041666666666666,-0.0133,0.0917911086885652,0.22,0.08,0.7000000000000001,,0.9896946969440308,115.6,78.0,9.4,-7.7000292163165245,0,,6.0,0,0.0,0.217391304347826,0.1739130434782608,85.03340740740741,0.3198555555555555,0.4481944444444444,0.0149700598802395,0.2455089820359281,0.0239520958083832,2026-06-08,824829,702616,
Marcelo Mayer,BOS,L,Ian Seymour,L,TB,A,mlb_schedule,0.0795193482349014,1158,1,novig,964.0,0.093984962406015,-0.0145,0.0803473520474955,0.22,0.08,0.7000000000000001,,0.9896946969440308,99.8,94.1,0.0,0.0,1,,8.0,0,0.0151515151515151,0.2424242424242424,0.2121212121212121,83.50137037037037,0.1886944444444444,0.2443055555555555,0.0166666666666666,0.2166666666666666,0.0333333333333333,2026-06-08,822972,691785,
Daniel Schneemann,CLE,L,Will Warren,R,CLE,H,mlb_schedule,0.0852960877529283,1072,1,prophetx,890.0,0.101010101010101,-0.0157,0.0861842424904414,0.22,0.08,0.7000000000000001,,0.9896946969440308,106.3,90.7,10.0,1.736481776669304,0,,5.0,0,0.0,0.131578947368421,0.1184210526315789,79.77692063492063,0.2676555555555556,0.3422166666666667,0.0107913669064748,0.2410071942446043,0.0251798561151079,2026-06-08,824427,682177,
Angel Martínez,CLE,R,Will Warren,R,CLE,H,mlb_schedule,0.1010661238169056,889,1,betrivers,750.0,0.1176470588235294,-0.0166,0.1017163582554405,0.2152466367713004,0.0493273542600896,0.7354260089686099,,0.9936073759453518,95.7,90.7,10.0,1.736481776669304,0,10.0,6.0,0,0.0,0.1481481481481481,0.1481481481481481,79.66844444444445,0.3435897435897436,0.4426025641025641,0.0107913669064748,0.2410071942446043,0.0251798561151079,2026-06-08,824427,682657,
George Springer,TOR,R,Cristopher Sánchez,L,TOR,H,mlb_schedule,0.0956956927075187,945,1,prophetx,770.0,0.1149425287356321,-0.0192,0.0966921344562186,0.22,0.08,0.7000000000000001,,0.9896946969440308,106.3,69.7,10.5,-8.704894511827938,0,,1.0,0,0.0106382978723404,0.202127659574468,0.1063829787234042,82.435291005291,0.3673399999999999,0.5240533333333334,0.0137931034482758,0.3,0.0103448275862068,2026-06-08,822806,543807,
Mickey Gasper,BOS,R,Ian Seymour,L,TB,A,mlb_schedule,0.0895233687606527,1017,1,prophetx,820.0,0.108695652173913,-0.0192,0.0904555405187904,0.22,0.08,0.7000000000000001,,0.9896946969440308,110.5,94.1,0.0,0.0,1,,5.0,0,0.0,0.2586206896551724,0.1206896551724138,80.9595873015873,0.3301944444444444,0.4328472222222222,0.0166666666666666,0.2166666666666666,0.0333333333333333,2026-06-08,822972,681508,
Pete Alonso,BAL,R,Emerson Hancock,R,BAL,H,mlb_schedule,0.1847424431795735,441,1,prophetx,390.0,0.2040816326530612,-0.0193,0.1876674642152638,0.2253521126760563,0.1091549295774647,0.6654929577464789,,0.9844138084994046,94.3,78.0,9.4,-7.7000292163165245,0,13.0,3.0,1,0.0113636363636363,0.3863636363636363,0.1818181818181818,88.98903174603174,0.4827977777777778,0.7667877777777777,0.0149700598802395,0.2455089820359281,0.0239520958083832,2026-06-08,824829,624413,
Caleb Durbin,BOS,R,Ian Seymour,L,TB,A,mlb_schedule,0.0595976344520201,1578,1,betrivers,1150.0,0.08,-0.0204,0.0597872240810263,0.145,0.075,0.78,,0.9968289273850672,110.5,94.1,0.0,0.0,1,1.0,6.0,0,0.0,0.203125,0.109375,79.23583333333335,0.2975964285714285,0.3824761904761904,0.0166666666666666,0.2166666666666666,0.0333333333333333,2026-06-08,822972,702332,
José Caballero,NYY,R,Gavin Williams,R,CLE,A,mlb_schedule,0.0528056741962032,1794,1,novig,1251.0,0.0740192450037009,-0.0212,0.0533555189890943,0.22,0.08,0.7000000000000001,,0.9896946969440308,95.7,90.7,10.0,1.736481776669304,0,,7.0,1,0.0,0.125,0.078125,76.92107936507936,0.3111130952380952,0.4165297619047619,0.0098684210526315,0.3092105263157895,0.0263157894736842,2026-06-08,824427,676609,
